Date,SPY,QQQ,IWM,TLT,LQD,GLD,SLV,USO,AAPL,MSFT,NVDA,TSLA,ARKK,COIN,XLE,CAT,LMT,XLF,JPM,VNQ,JNJ,PG,WMT,DIS,AMD
2021-12-01,7.231735518843549e-05,0.00011452671921778939,0.00020462307508869765,0.00015966906913358902,3.014202987934071e-05,7.848742463326037e-05,0.00018063525159976197,0.001246461888264148,0.00025733270330847736,0.00012931778874800874,0.0018326713745028468,0.0022138279232365057,0.000420210136267618,0.001401413414294881,0.00038266426234809996,0.0003141051378202308,8.097998824563425e-05,0.00014921970570769833,0.0001579854723002882,9.81005759599062e-05,9.125816578719882e-05,9.150125791802066e-05,0.00011393300966726377,0.0004636020295537162,0.0015929934328886416
2021-12-02,7.89875392038328e-05,0.00013001332417216053,0.00019714948955044026,0.0001588810269379482,2.9968143041314845e-05,7.787012424982122e-05,0.00020879945670937162,0.0012624480323269061,0.0002561658210482135,0.00012691036378847148,0.0019086430709558471,0.0019582634700683085,0.00063105055757089,0.0015800691300608077,0.0003729374435166905,0.00031688018411844273,9.202864432017882e-05,0.00015598477578635444,0.00015989963629047901,0.000111901442235904,0.0001014869936077259,9.974202952284383e-05,0.00014818128884702672,0.0004813204492458775,0.0017008655294470576
2021-12-03,9.074844320359091e-05,0.00013188413781883645,0.00023837885484615095,0.00015789229844362818,2.946338691677916e-05,7.930482270837744e-05,0.00018975908696911486,0.001300114001257143,0.0002554824943162651,0.00012002984925370665,0.0019080744232502004,0.0019114943272657587,0.0006173874715771565,0.001628581214747066,0.0004130083183896329,0.00035411275071198185,8.345068683667474e-05,0.00020297724806102733,0.0001827633495601136,0.00015853915191492535,9.02498006596008e-05,9.624725495670911e-05,0.00015638994797066336,0.000547811593718383,0.0016871387823271453
2021-12-06,9.290221180280788e-05,0.00014262821492596575,0.00024475597938515114,0.00015968760657427566,3.288150871262674e-05,7.932925318105307e-05,0.00019299731134172067,0.0012196152968884878,0.0002578930104923921,0.00014126229548737146,0.00201907320893556,0.002085146758394651,0.0007869810158125532,0.0018609497772388366,0.00041267426650931004,0.0003389937721634299,7.592470083496257e-05,0.00021700777038877395,0.00020105329521199954,0.00015853185796961235,0.00010115679310217884,0.00011070982174565286,0.00016810815798531934,0.0005501365663702702,0.0017717507271025471
2021-12-07,9.928298103570149e-05,0.00013723249642737565,0.0002663797042010959,0.00016417506426829706,3.2787454148105444e-05,7.269735362764251e-05,0.0001913629525544799,0.0013587067143817947,0.0002820066531417572,0.0001436168334107025,0.001336616096531644,0.0020775972694907752,0.0007991940442324441,0.0018654958164106346,0.00042450156091398175,0.0003556492705392629,8.569226509847046e-05,0.0002200656592306886,0.0001990325695523441,0.00017008936453431927,0.00012745455082199995,0.00012289421503335288,0.00017155228824302886,0.0005929531692559807,0.0016905518807996682
2021-12-08,0.00012158071772675224,0.00018538747752280078,0.000285081004306967,0.00015571143475114735,2.9884291237363033e-05,6.416087615763231e-05,0.0001789907220228128,0.0013363734561245258,0.00034774926276107495,0.00018174774336346606,0.0016574617742884565,0.0021696184963197656,0.0009366756858318167,0.002229692608103709,0.00044463014524199584,0.0003625062726043542,7.673355584358944e-05,0.00023723370983198515,0.00021113679450581545,0.00017986833373883734,0.00012503084310710343,0.00012193608094879284,0.00016947160000296724,0.0005410136353313867,0.0017777500638074821
2021-12-09,0.00012192382048482264,0.00018637823673400502,0.00028709124581658487,0.0001721662821130992,3.203923165407472e-05,6.347292250407379e-05,0.00016957192124819113,0.0013453768294218044,0.00037384266028129144,0.00018133074793093293,0.001610504904095569,0.002049260693607839,0.000983457993688896,0.002099815489144901,0.0004401408737304432,0.00027566044672231956,7.677648363909652e-05,0.000237159804667045,0.00021642202502130815,0.0001826437069149613,0.00012634441575143618,0.0001199573548624619,0.00017286951215535198,0.000553460220813032,0.0012676642506706873
2021-12-10,0.0001238366734124246,0.00019579914373546835,0.0003139677714966811,0.00016470842655580994,3.1685788812972046e-05,6.420735433175787e-05,0.00019552170791822476,0.0013726931768275356,0.0003739966644516628,0.00018252364812458558,0.0017099645514025137,0.001372533301672876,0.0011175585141621094,0.00249534891394528,0.00044249042482354394,0.0002516493722927673,7.356954198936024e-05,0.0002357438890880578,0.0002133914544086732,0.00019409680956260672,0.00013096429489807012,0.00012131017607335929,0.0001826565538330095,0.0005483570754843285,0.0014030551416673422
2021-12-13,0.00012507098666710026,0.00019019591957486958,0.0003005726636411067,0.00014638250249040068,2.5964302605288213e-05,5.8790708238121597e-05,0.00018849963749422284,0.0013480747731966106,0.00039529405744332795,0.00021222047803644994,0.0016280224852787202,0.001282948680385621,0.0010684482569412992,0.002162959006520831,0.0004061790573561094,0.00023979014613510942,7.4186805916401e-05,0.0002356336242342406,0.00021421634916387266,0.0001934335069834132,0.00012494507293477145,0.00012658580062609458,0.00019611294041802123,0.0005477002084061147,0.0011883782564571861
2021-12-14,0.00012940083264379734,0.00020137329017853756,0.0003089235111833545,0.00015804790602074576,2.6632157804483556e-05,5.742891687669762e-05,0.00016644189061681383,0.0013550241769131517,0.0004191876720753549,0.00021554163868482486,0.001842098703328695,0.0014247344175323195,0.0010826897861710085,0.0021493119561609634,0.0004488385074305809,0.00024192640506403256,7.293123852013229e-05,0.00024162280011083556,0.0002220488840846756,0.00019806906147377642,0.0001391624746216042,0.00013704818284778216,0.00021355292827683514,0.00026535685035560897,0.0011539475295299021
2021-12-15,0.0001289152020857784,0.00020130056503023794,0.00031296286652425596,0.00015729835050940234,2.7684362327527507e-05,6.20561281544451e-05,0.00017772533822235965,0.0013596750931619494,0.000411644695542678,0.0002666422035000283,0.0018442245206162556,0.001383313770118266,0.0010847162035727037,0.0021458648544254015,0.00044945457009508313,0.00024144450854406935,6.81031922995415e-05,0.00024327659108034684,0.00022413787731444195,0.00020711523042820225,0.00013788700742974478,0.00013772118309403594,0.00021712517626069149,0.00025666021025572177,0.001154763390286747
2021-12-16,0.00014207214597209195,0.0002291231210468104,0.0003256822075997511,0.00015367300003204677,2.459042694075911e-05,6.292899503069623e-05,0.0001757865481860035,0.001369742286125195,0.0004549174901479575,0.0002862805028597412,0.0021217960421489736,0.0013802210642216463,0.0011059081616677222,0.0021481793275221757,0.00044698296287566013,0.0002394887342070599,6.714883722686032e-05,0.00024371413733142216,0.00022704634548560687,0.00021508523753742577,0.00013473904021309285,0.00013674278172416812,0.00021708825142956493,0.00025766915983354004,0.0014771629101440116
2021-12-17,0.00014551399053962827,0.00026353078585399634,0.0003483527987732842,0.0001533262881293437,2.4438125822686995e-05,6.796106966319382e-05,0.00018637586942918985,0.001370726857821799,0.0005403628059512148,0.00032847668282953024,0.002391677922301798,0.0014383959953492755,0.001177490849529856,0.0022495514669246537,0.0004490430793910348,0.00025000192566829356,6.708740455432343e-05,0.0002522097874151157,0.00023737056444567934,0.00021268379910131016,0.00013971911005460351,0.00014746362668705535,0.00019614702512543003,0.0002639850401769847,0.0015565992760514914
2021-12-20,0.00015145986966385577,0.000264885342194814,0.0003434219676038617,0.00015686688564909228,2.3853708685602403e-05,6.368204716597439e-05,0.0001833774537161856,0.001369916499472561,0.0005280438979557044,0.00032908132679308787,0.002360525838389568,0.0013843974282350166,0.0013325677514395055,0.002253893922588778,0.00045917428248313705,0.0002725086448430631,6.607890339558569e-05,0.0002721423104498224,0.00026478731585955254,0.000212245328499926,0.00018193816196863542,0.00017620033101392168,0.00025007512048700036,0.0002590543514574214,0.0015559461509272825
2021-12-21,0.00015708843168588994,0.00026427013948806237,0.00035337771667203215,0.00015919188707782899,2.4618555055038573e-05,6.41008580868397e-05,0.00018039552161746284,0.001381230018338204,0.0004883334624952453,0.0003348937184878416,0.002016876407244193,0.001451371851955143,0.0013341851427356645,0.0020233027202683574,0.00046574093450844586,0.0003178409830808109,8.7371196080725e-05,0.0002918120563565497,0.0002787157340165808,0.0002155893554199522,0.00018078594761402418,0.00017655177661625687,0.00024663810788025955,0.00026538252097408157,0.0015354682820909842
